event_id,timestamp,username,event_type,location,ip_address,failed_attempts,data_transferred_mb,privileged_account,risk_score,risk_level
4867,2026-09-01 01:55:06.990451,finance01,Privilege Change,Connecticut,192.168.1.20,0,0,False,30,Medium
4868,2026-08-25 01:31:06.990451,employee02,Password Reset,New Jersey,192.168.1.10,0,0,False,10,Low
4869,2026-08-22 11:51:06.990451,trader01,Failed Login,New Jersey,172.16.0.10,6,0,False,30,Medium
4870,2026-09-07 04:05:06.990451,finance01,Password Reset,London,192.168.1.30,0,0,False,20,Low
4871,2026-09-06 10:41:06.990451,employee03,Successful Login,Chicago,10.0.0.25,0,0,False,0,Low
4872,2026-08-24 11:55:06.990451,employee01,Privilege Change,Chicago,10.0.0.25,0,0,False,30,Medium
4873,2026-09-03 00:50:06.990451,employee02,Failed Login,California,10.0.0.25,7,0,False,40,Medium
4874,2026-08-22 00:53:06.990451,trader01,File Access,New Jersey,172.16.0.10,0,0,False,5,Low
4875,2026-09-04 02:13:06.990451,finance01,Data Transfer,New York,192.168.1.10,0,4149,False,50,Medium
4876,2026-08-30 18:49:06.990451,analyst01,Privilege Change,New Jersey,172.16.0.10,0,0,False,30,Medium
4877,2026-09-12 21:03:06.990451,employee03,Data Transfer,New York,10.0.0.15,0,4270,False,50,Medium
4878,2026-08-27 04:29:06.990451,admin01,Privilege Change,New York,172.16.0.10,0,0,True,55,Medium
4879,2026-09-07 08:14:06.990451,employee01,Failed Login,Texas,192.168.1.10,5,0,False,40,Medium
4880,2026-09-10 16:20:06.990451,analyst01,Failed Login,New York,192.168.1.20,8,0,False,40,Medium
4881,2026-09-12 01:14:06.990451,trader01,Privilege Change,Connecticut,10.0.0.15,0,0,False,30,Medium
4882,2026-08-24 17:51:06.990451,employee02,File Access,London,10.0.0.15,0,0,False,15,Low
4883,2026-08-27 18:01:06.990451,employee01,Failed Login,New Jersey,10.0.0.25,5,0,False,30,Medium
4884,2026-09-13 07:19:06.990451,analyst01,File Access,Texas,172.16.0.10,0,0,False,15,Low
4885,2026-08-19 11:24:06.990451,trader01,Password Reset,Texas,10.0.0.25,0,0,False,20,Low
4886,2026-08-28 09:17:06.990451,employee01,Password Reset,London,192.168.1.10,0,0,False,20,Low
4887,2026-08-19 12:05:06.990451,employee02,File Access,Chicago,10.0.0.25,0,0,False,5,Low
4888,2026-09-09 16:58:06.990451,developer01,File Access,Chicago,172.16.0.10,0,0,False,5,Low
4889,2026-08-24 22:31:06.990451,analyst01,Data Transfer,Connecticut,192.168.1.20,0,2835,False,25,Low
4890,2026-08-26 17:32:06.990451,employee01,Privilege Change,New York,10.0.0.15,0,0,False,30,Medium
4891,2026-08-22 05:06:06.990451,employee01,Password Reset,Chicago,10.0.0.25,0,0,False,10,Low
4892,2026-08-28 04:11:06.990451,trader01,Successful Login,New Jersey,10.0.0.15,0,0,False,0,Low
4893,2026-08-19 12:20:06.990451,analyst01,Privilege Change,California,192.168.1.30,0,0,False,40,Medium
4894,2026-08-29 19:40:06.990451,employee01,Data Transfer,Texas,192.168.1.30,0,3136,False,50,Medium
4895,2026-08-17 11:59:06.990451,developer01,File Access,Chicago,192.168.1.30,0,0,False,5,Low
4896,2026-09-02 21:32:06.990451,employee03,Password Reset,New York,172.16.0.10,0,0,False,10,Low
4897,2026-08-30 01:57:06.990451,developer01,Successful Login,California,10.0.0.15,0,0,False,10,Low
4898,2026-08-28 00:37:06.990451,trader01,Successful Login,London,10.0.0.15,0,0,False,10,Low
4899,2026-09-01 15:52:06.990451,employee02,Failed Login,London,192.168.1.30,10,0,False,50,Medium
4900,2026-09-05 17:56:06.990451,employee03,Password Reset,California,192.168.1.10,0,0,False,20,Low
4901,2026-08-31 16:56:06.990451,admin01,Privilege Change,London,192.168.1.20,0,0,True,65,High
4902,2026-08-30 07:33:06.990451,developer01,Password Reset,Texas,172.16.0.10,0,0,False,20,Low
4903,2026-09-03 20:11:06.990451,trader01,Password Reset,New Jersey,10.0.0.25,0,0,False,10,Low
4904,2026-09-06 00:02:06.990451,admin01,Failed Login,New Jersey,192.168.1.10,5,0,True,55,Medium
4905,2026-08-24 20:11:06.990451,developer01,Data Transfer,Connecticut,10.0.0.25,0,1607,False,25,Low
4906,2026-08-24 23:51:06.990451,developer01,Data Transfer,Chicago,10.0.0.15,0,3853,False,40,Medium
4907,2026-08-24 06:07:06.990451,developer01,Privilege Change,California,192.168.1.10,0,0,False,40,Medium
4908,2026-08-24 09:36:06.990451,developer01,Successful Login,New Jersey,192.168.1.30,0,0,False,0,Low
4909,2026-09-01 07:29:06.990451,admin01,Failed Login,New York,192.168.1.20,2,0,True,25,Low
4910,2026-08-28 19:34:06.990451,finance01,Password Reset,Chicago,192.168.1.20,0,0,False,10,Low
4911,2026-08-28 23:28:06.990451,trader01,Privilege Change,California,192.168.1.10,0,0,False,40,Medium
4912,2026-08-28 03:42:06.990451,trader01,Failed Login,New York,10.0.0.25,8,0,False,40,Medium
4913,2026-08-17 16:58:06.990451,finance01,Data Transfer,Chicago,192.168.1.30,0,3063,False,40,Medium
4914,2026-08-20 15:29:06.990451,analyst01,Successful Login,New York,10.0.0.15,0,0,False,0,Low
4915,2026-09-06 13:55:06.990451,developer01,Privilege Change,California,10.0.0.25,0,0,False,40,Medium
4916,2026-09-03 00:12:06.990451,trader01,Password Reset,Connecticut,192.168.1.10,0,0,False,10,Low
4917,2026-09-13 17:55:06.990451,developer01,Privilege Change,New Jersey,192.168.1.30,0,0,False,30,Medium
4918,2026-08-28 08:21:06.990451,finance01,File Access,New Jersey,172.16.0.10,0,0,False,5,Low
4919,2026-08-17 20:43:06.990451,employee03,Privilege Change,London,192.168.1.10,0,0,False,40,Medium
4920,2026-08-31 11:28:06.990451,employee03,Successful Login,New Jersey,192.168.1.30,0,0,False,0,Low
4921,2026-09-13 14:06:06.990451,trader01,Privilege Change,London,192.168.1.30,0,0,False,40,Medium
4922,2026-09-03 01:46:06.990451,trader01,Privilege Change,New Jersey,192.168.1.20,0,0,False,30,Medium
4923,2026-09-01 20:40:06.990451,admin01,Data Transfer,London,192.168.1.30,0,2869,True,60,High
4924,2026-08-27 03:07:06.990451,admin01,Data Transfer,Connecticut,172.16.0.10,0,1981,True,50,Medium
4925,2026-08-22 02:18:06.990451,employee03,Password Reset,London,10.0.0.15,0,0,False,20,Low
4926,2026-08-24 17:21:06.990451,admin01,Password Reset,Connecticut,192.168.1.10,0,0,True,35,Medium
4927,2026-08-26 22:21:06.990451,employee03,Data Transfer,New Jersey,172.16.0.10,0,3835,False,40,Medium
4928,2026-08-19 16:17:06.990451,analyst01,Password Reset,New Jersey,192.168.1.10,0,0,False,10,Low
4929,2026-08-29 20:45:06.990451,finance01,Successful Login,New York,192.168.1.10,0,0,False,0,Low
4930,2026-08-22 02:39:06.990451,admin01,Failed Login,Chicago,192.168.1.20,10,0,True,65,High
4931,2026-08-18 15:10:06.990451,employee02,Privilege Change,London,192.168.1.20,0,0,False,40,Medium
4932,2026-09-09 22:04:06.990451,analyst01,Password Reset,New Jersey,172.16.0.10,0,0,False,10,Low
4933,2026-08-15 23:59:06.990451,developer01,Data Transfer,Connecticut,192.168.1.20,0,4282,False,50,Medium
4934,2026-08-25 03:44:06.990451,admin01,Successful Login,Connecticut,10.0.0.25,0,0,True,25,Low
4935,2026-09-11 23:02:06.990451,employee01,Failed Login,California,192.168.1.30,6,0,False,40,Medium
4936,2026-08-27 13:28:06.990451,employee02,Password Reset,New York,192.168.1.20,0,0,False,10,Low
4937,2026-09-05 15:42:06.990451,admin01,File Access,California,192.168.1.10,0,0,True,40,Medium
4938,2026-08-17 16:52:06.990451,trader01,Password Reset,Chicago,10.0.0.15,0,0,False,10,Low
4939,2026-08-30 09:05:06.990451,employee02,Data Transfer,Texas,172.16.0.10,0,1744,False,35,Medium
4940,2026-09-12 22:04:06.990451,admin01,Privilege Change,Texas,192.168.1.20,0,0,True,65,High
4941,2026-08-26 19:24:06.990451,employee03,Successful Login,Texas,192.168.1.30,0,0,False,10,Low
4942,2026-08-16 22:38:06.990451,finance01,Successful Login,London,10.0.0.25,0,0,False,10,Low
4943,2026-09-05 08:54:06.990451,employee03,File Access,Connecticut,192.168.1.20,0,0,False,5,Low
4944,2026-08-25 14:57:06.990451,employee01,Failed Login,Texas,172.16.0.10,7,0,False,40,Medium
4945,2026-08-17 05:38:06.990451,developer01,Privilege Change,Chicago,192.168.1.20,0,0,False,30,Medium
4946,2026-08-30 04:57:06.990451,analyst01,Password Reset,New York,10.0.0.15,0,0,False,10,Low
4947,2026-08-25 21:11:06.990451,trader01,Data Transfer,New York,10.0.0.25,0,2060,False,25,Low
4948,2026-09-10 19:08:06.990451,admin01,Failed Login,London,10.0.0.15,8,0,True,75,High
4949,2026-09-07 11:32:06.990451,finance01,Failed Login,London,192.168.1.20,7,0,False,40,Medium
4950,2026-08-22 21:32:06.990451,employee03,Data Transfer,Chicago,192.168.1.20,0,2027,False,25,Low
4951,2026-09-05 20:59:06.990451,analyst01,Data Transfer,California,10.0.0.15,0,1613,False,35,Medium
4952,2026-08-28 21:26:06.990451,employee02,Data Transfer,Chicago,192.168.1.10,0,2374,False,25,Low
4953,2026-08-22 07:52:06.990451,employee01,Password Reset,New Jersey,192.168.1.30,0,0,False,10,Low
4954,2026-08-30 22:36:06.990451,employee02,Data Transfer,New York,192.168.1.30,0,629,False,0,Low
4955,2026-08-22 02:12:06.990451,employee01,Successful Login,New Jersey,192.168.1.30,0,0,False,0,Low
4956,2026-09-12 07:55:06.990451,admin01,Privilege Change,New York,10.0.0.25,0,0,True,55,Medium
4957,2026-09-05 03:16:06.990451,employee01,Data Transfer,London,10.0.0.25,0,2480,False,35,Medium
4958,2026-08-23 09:27:06.990451,employee01,Successful Login,Connecticut,10.0.0.15,0,0,False,0,Low
4959,2026-09-01 14:53:06.990451,trader01,Data Transfer,London,192.168.1.20,0,1372,False,35,Medium
4960,2026-08-17 10:15:06.990451,admin01,File Access,Chicago,192.168.1.30,0,0,True,30,Medium
4961,2026-08-18 05:05:06.990451,employee02,Successful Login,Chicago,192.168.1.10,0,0,False,0,Low
4962,2026-08-24 06:30:06.990451,trader01,Password Reset,Texas,192.168.1.10,0,0,False,20,Low
4963,2026-08-18 23:49:06.990451,analyst01,Successful Login,London,192.168.1.10,0,0,False,10,Low
4964,2026-08-20 01:40:06.990451,analyst01,Data Transfer,California,172.16.0.10,0,4940,False,60,High
4965,2026-09-03 05:56:06.990451,finance01,Password Reset,California,192.168.1.10,0,0,False,20,Low
4966,2026-09-03 19:07:06.990451,finance01,Password Reset,London,172.16.0.10,0,0,False,20,Low
4967,2026-08-24 19:28:06.990451,analyst01,Failed Login,Texas,172.16.0.10,4,0,False,30,Medium
4968,2026-08-17 08:43:06.990451,employee01,Successful Login,California,192.168.1.30,0,0,False,10,Low
4969,2026-09-04 05:27:06.990451,finance01,Successful Login,New Jersey,192.168.1.10,0,0,False,0,Low
4970,2026-09-13 10:31:06.990451,employee03,File Access,Connecticut,192.168.1.10,0,0,False,5,Low
4971,2026-09-08 21:53:06.990451,finance01,Successful Login,New York,192.168.1.30,0,0,False,0,Low
4972,2026-08-27 15:56:06.990451,employee03,File Access,London,192.168.1.20,0,0,False,15,Low
4973,2026-09-08 00:42:06.990451,trader01,File Access,New York,192.168.1.30,0,0,False,5,Low
4974,2026-08-16 16:51:06.990451,employee01,File Access,New Jersey,192.168.1.30,0,0,False,5,Low
4975,2026-08-16 19:10:06.990451,employee03,Failed Login,Chicago,192.168.1.20,6,0,False,30,Medium
4976,2026-09-12 04:22:06.990451,developer01,Data Transfer,Connecticut,172.16.0.10,0,3864,False,40,Medium
4977,2026-09-01 06:42:06.990451,employee01,Privilege Change,California,10.0.0.15,0,0,False,40,Medium
4978,2026-08-21 14:24:06.990451,finance01,Successful Login,Texas,192.168.1.20,0,0,False,10,Low
4979,2026-08-29 15:18:06.990451,employee01,Password Reset,Chicago,10.0.0.15,0,0,False,10,Low
4980,2026-08-24 02:58:06.990451,trader01,Failed Login,New Jersey,10.0.0.15,7,0,False,30,Medium
4981,2026-08-23 22:19:06.990451,employee03,Failed Login,New York,10.0.0.15,7,0,False,30,Medium
4982,2026-09-13 17:03:06.990451,employee02,Password Reset,Texas,192.168.1.30,0,0,False,20,Low
4983,2026-08-19 08:54:06.990451,employee01,File Access,Chicago,192.168.1.10,0,0,False,5,Low
4984,2026-09-03 12:52:06.990451,analyst01,Data Transfer,Texas,192.168.1.30,0,2241,False,35,Medium
4985,2026-08-27 00:18:06.990451,developer01,Password Reset,California,192.168.1.30,0,0,False,20,Low
4986,2026-08-31 10:20:06.990451,finance01,File Access,California,192.168.1.30,0,0,False,15,Low
4987,2026-08-23 08:59:06.990451,developer01,Privilege Change,New York,192.168.1.30,0,0,False,30,Medium
4988,2026-09-14 10:39:06.990451,employee02,Data Transfer,London,10.0.0.15,0,625,False,10,Low
4989,2026-08-21 04:30:06.990451,employee03,File Access,New York,192.168.1.20,0,0,False,5,Low
4990,2026-09-10 14:01:06.990451,employee03,Privilege Change,Connecticut,192.168.1.30,0,0,False,30,Medium
4991,2026-09-02 08:13:06.990451,employee02,Privilege Change,California,192.168.1.10,0,0,False,40,Medium
4992,2026-08-29 09:49:06.990451,employee01,Password Reset,New York,192.168.1.10,0,0,False,10,Low
4993,2026-09-02 14:49:06.990451,trader01,File Access,Chicago,10.0.0.15,0,0,False,5,Low
4994,2026-09-09 11:55:06.990451,employee02,Failed Login,New Jersey,172.16.0.10,10,0,False,40,Medium
4995,2026-09-05 03:14:06.990451,employee02,Password Reset,Connecticut,10.0.0.25,0,0,False,10,Low
4996,2026-08-26 02:45:06.990451,developer01,Data Transfer,New York,192.168.1.10,0,2920,False,25,Low
4997,2026-08-30 12:39:06.990451,developer01,File Access,London,10.0.0.25,0,0,False,15,Low
4998,2026-08-26 12:54:06.990451,employee03,Data Transfer,London,10.0.0.15,0,2739,False,35,Medium
4999,2026-08-23 12:18:06.990451,trader01,Password Reset,California,10.0.0.25,0,0,False,20,Low
5000,2026-09-05 09:25:06.990451,employee01,Privilege Change,New Jersey,10.0.0.15,0,0,False,30,Medium
5001,2026-09-08 20:25:06.990451,finance01,Password Reset,New York,172.16.0.10,0,0,False,10,Low
5002,2026-09-11 03:47:06.990451,trader01,Privilege Change,California,192.168.1.30,0,0,False,40,Medium
5003,2026-08-28 07:31:06.990451,trader01,Data Transfer,Texas,192.168.1.20,0,3328,False,50,Medium
5004,2026-09-03 23:22:06.990451,employee01,Data Transfer,New York,192.168.1.20,0,1681,False,25,Low
5005,2026-09-06 08:12:06.990451,employee03,Data Transfer,Connecticut,10.0.0.25,0,3966,False,40,Medium
5006,2026-08-28 11:25:06.990451,finance01,Failed Login,New York,172.16.0.10,4,0,False,20,Low
5007,2026-09-09 06:54:06.990451,trader01,Failed Login,Chicago,10.0.0.15,4,0,False,20,Low
5008,2026-09-04 15:46:06.990451,employee02,Successful Login,New York,192.168.1.30,0,0,False,0,Low
5009,2026-08-25 10:06:06.990451,employee03,File Access,Chicago,192.168.1.20,0,0,False,5,Low
5010,2026-08-23 10:10:06.990451,finance01,Successful Login,London,192.168.1.30,0,0,False,10,Low
5011,2026-08-29 00:13:06.990451,trader01,Privilege Change,Texas,192.168.1.10,0,0,False,40,Medium
5012,2026-09-14 02:31:06.990451,admin01,File Access,Chicago,192.168.1.30,0,0,True,30,Medium
5013,2026-09-04 16:54:06.990451,employee01,Privilege Change,Texas,192.168.1.10,0,0,False,40,Medium
5014,2026-08-31 02:36:06.990451,analyst01,Failed Login,Chicago,192.168.1.10,4,0,False,20,Low
5015,2026-08-23 19:31:06.990451,trader01,File Access,California,172.16.0.10,0,0,False,15,Low
5016,2026-09-12 10:45:06.990451,analyst01,Data Transfer,Chicago,10.0.0.25,0,1882,False,25,Low
5017,2026-09-02 12:31:06.990451,employee03,Successful Login,London,192.168.1.20,0,0,False,10,Low
5018,2026-08-23 11:35:06.990451,analyst01,Privilege Change,New York,192.168.1.30,0,0,False,30,Medium
5019,2026-09-07 01:40:06.990451,developer01,Failed Login,Connecticut,192.168.1.10,6,0,False,30,Medium
5020,2026-08-21 16:57:06.990451,admin01,Data Transfer,New Jersey,192.168.1.30,0,2705,True,50,Medium
5021,2026-08-19 06:49:06.990451,finance01,Successful Login,New Jersey,10.0.0.15,0,0,False,0,Low
5022,2026-08-29 09:01:06.990451,employee03,Privilege Change,Connecticut,10.0.0.25,0,0,False,30,Medium
5023,2026-08-26 00:59:06.990451,trader01,Password Reset,London,10.0.0.25,0,0,False,20,Low
5024,2026-08-30 21:21:06.990451,employee03,Password Reset,New York,172.16.0.10,0,0,False,10,Low
5025,2026-09-08 09:25:06.990451,trader01,File Access,Chicago,192.168.1.20,0,0,False,5,Low
5026,2026-09-07 01:30:06.990451,employee01,Data Transfer,New York,10.0.0.15,0,264,False,0,Low
5027,2026-09-03 03:06:06.990451,employee01,Successful Login,California,172.16.0.10,0,0,False,10,Low
5028,2026-08-20 22:45:06.990451,employee01,Privilege Change,New Jersey,192.168.1.30,0,0,False,30,Medium
5029,2026-08-28 05:59:06.990451,developer01,Data Transfer,Texas,172.16.0.10,0,1037,False,35,Medium
5030,2026-08-28 18:18:06.990451,admin01,Password Reset,New Jersey,10.0.0.15,0,0,True,35,Medium
5031,2026-09-02 07:50:06.990451,employee01,Privilege Change,Chicago,192.168.1.10,0,0,False,30,Medium
5032,2026-09-05 22:15:06.990451,employee03,Privilege Change,Connecticut,10.0.0.15,0,0,False,30,Medium
5033,2026-09-12 01:25:06.990451,developer01,Failed Login,Texas,10.0.0.25,1,0,False,10,Low
5034,2026-09-10 14:02:06.990451,finance01,File Access,New Jersey,192.168.1.10,0,0,False,5,Low
5035,2026-09-13 04:48:06.990451,employee02,Privilege Change,New York,10.0.0.15,0,0,False,30,Medium
5036,2026-08-29 16:12:06.990451,admin01,Failed Login,Texas,10.0.0.25,8,0,True,75,High
5037,2026-09-13 21:09:06.990451,trader01,Password Reset,New Jersey,10.0.0.25,0,0,False,10,Low
5038,2026-08-21 03:07:06.990451,admin01,Privilege Change,California,10.0.0.15,0,0,True,65,High
5039,2026-09-02 06:18:06.990451,analyst01,Failed Login,London,10.0.0.15,4,0,False,30,Medium
5040,2026-09-10 05:35:06.990451,admin01,Failed Login,New York,192.168.1.20,1,0,True,25,Low
5041,2026-08-23 12:36:06.990451,analyst01,Password Reset,New Jersey,192.168.1.20,0,0,False,10,Low
5042,2026-08-23 02:39:06.990451,analyst01,Successful Login,New Jersey,192.168.1.20,0,0,False,0,Low
5043,2026-09-09 10:40:06.990451,trader01,Successful Login,New Jersey,10.0.0.25,0,0,False,0,Low
5044,2026-08-20 22:00:06.990451,developer01,File Access,New York,172.16.0.10,0,0,False,5,Low
5045,2026-08-18 06:13:06.990451,finance01,Failed Login,London,192.168.1.20,2,0,False,10,Low
5046,2026-09-01 02:58:06.990451,employee01,File Access,Connecticut,172.16.0.10,0,0,False,5,Low
5047,2026-08-20 19:22:06.990451,employee02,Privilege Change,London,172.16.0.10,0,0,False,40,Medium
5048,2026-08-17 18:05:06.990451,employee02,Password Reset,Connecticut,192.168.1.30,0,0,False,10,Low
5049,2026-09-01 07:50:06.990451,developer01,Successful Login,California,192.168.1.10,0,0,False,10,Low
5050,2026-09-03 20:28:06.990451,employee02,Password Reset,New York,192.168.1.10,0,0,False,10,Low
5051,2026-09-11 02:53:06.990451,employee01,Privilege Change,Chicago,172.16.0.10,0,0,False,30,Medium
5052,2026-08-22 21:27:06.990451,admin01,Data Transfer,London,10.0.0.25,0,3284,True,75,High
5053,2026-09-10 05:10:06.990451,developer01,Data Transfer,California,10.0.0.25,0,2946,False,35,Medium
5054,2026-08-25 14:30:06.990451,employee02,Password Reset,Texas,10.0.0.25,0,0,False,20,Low
5055,2026-08-21 12:15:06.990451,employee03,Password Reset,Chicago,192.168.1.10,0,0,False,10,Low
5056,2026-09-06 20:55:06.990451,employee02,Successful Login,London,192.168.1.20,0,0,False,10,Low
5057,2026-08-31 17:34:06.990451,employee01,Data Transfer,Connecticut,192.168.1.30,0,1872,False,25,Low
5058,2026-09-06 05:12:06.990451,developer01,Data Transfer,London,10.0.0.15,0,2384,False,35,Medium
5059,2026-08-29 13:41:06.990451,employee02,Password Reset,California,192.168.1.20,0,0,False,20,Low
5060,2026-09-06 14:29:06.990451,employee02,Failed Login,California,192.168.1.30,5,0,False,40,Medium
5061,2026-09-04 07:44:06.990451,trader01,Data Transfer,Connecticut,10.0.0.25,0,467,False,0,Low
5062,2026-08-21 00:52:06.990451,employee01,File Access,Texas,10.0.0.15,0,0,False,15,Low
5063,2026-09-11 09:15:06.990451,employee03,Data Transfer,Texas,192.168.1.20,0,4943,False,60,High
5064,2026-08-28 14:11:06.990451,finance01,Successful Login,London,192.168.1.10,0,0,False,10,Low
5065,2026-09-04 16:49:06.990451,employee01,Data Transfer,New Jersey,172.16.0.10,0,3365,False,40,Medium
5066,2026-08-21 13:29:06.990451,employee01,Password Reset,Chicago,10.0.0.25,0,0,False,10,Low
5067,2026-08-30 21:00:06.990451,trader01,Privilege Change,London,172.16.0.10,0,0,False,40,Medium
5068,2026-09-10 19:24:06.990451,finance01,Privilege Change,California,192.168.1.30,0,0,False,40,Medium
5069,2026-08-24 06:48:06.990451,employee03,Successful Login,New York,172.16.0.10,0,0,False,0,Low
